,sku_file_price,Stock Qty,special_price,act_post,nsw_m_post,nsw_r_post,nt_m_post,nt_r_post,qld_m_post,qld_r_post,remote_post,sa_m_post,sa_r_post,tas_m_post,tas_r_post,vic_m_post,vic_r_post,wa_m_post,wa_r_post,Original_SKU
716,102.70,0.0,-1.0,8.0,0.0,12.0,24.0,29.0,0.0,13.0,21.0,0.0,16.0,0.0,12.0,0.0,8.0,0.0,27.0,OTM-L2-LINEN-BEIGE
717,83.50,0.0,-1.0,8.0,0.0,12.0,24.0,29.0,0.0,13.0,21.0,0.0,16.0,0.0,12.0,0.0,8.0,0.0,27.0,OTM-L2-LINEN-BR
718,102.70,62.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTM-SOFA2-22-BK
719,51.30,200.0,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPRAYER-PART-BOOM
720,53.90,200.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PET-CAT-WT02-GR
721,68.70,47.0,-1.0,8.0,0.0,12.0,25.0,30.0,0.0,13.0,22.0,0.0,17.0,0.0,12.0,0.0,9.0,0.0,28.0,PET-CAT-WT01-GR
722,65.90,30.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,V28-BMDRITBLUREC25P
723,17.90,30.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,V28-CA110L
724,21.90,30.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,V28-CA315
725,20.90,-963.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,V28-CAH305
726,20.90,30.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,V28-CAH410
727,25.90,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,V28-CM301
728,43.90,30.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,V28-CM501
729,18.90,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,V28-NB405
730,22.90,30.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,V28-SA101
731,29.90,30.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,V28-SE203-BL
732,20.90,30.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,V28-FANEZCSL120MM4P
733,42.90,30.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,V28-USBWIN688U3
734,198.00,132.0,178.2,11.0,0.0,17.0,34.0,41.0,0.0,19.0,31.0,0.0,24.0,0.0,17.0,0.0,12.0,0.0,39.0,MOC-09M-BG
735,203.20,197.0,172.7,11.0,0.0,17.0,34.0,41.0,0.0,19.0,31.0,0.0,24.0,0.0,17.0,0.0,12.0,0.0,39.0,MOC-09M-WH
736,125.20,125.0,112.7,11.0,0.0,17.0,33.0,40.0,0.0,18.0,30.0,0.0,23.0,0.0,17.0,0.0,12.0,0.0,38.0,BA-TW-NEWH66-BKX4
737,113.10,200.0,101.8,10.0,0.0,15.0,30.0,36.0,0.0,16.0,27.0,0.0,21.0,0.0,15.0,0.0,10.0,0.0,34.0,BA-TW-NEWT710N-WH-X2
738,161.80,200.0,137.5,11.0,0.0,16.0,32.0,38.0,0.0,17.0,28.0,0.0,22.0,0.0,16.0,0.0,11.0,0.0,36.0,TB-WT-BK
739,70.40,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BW-LAD-122CM-58336
740,284.40,200.0,-1.0,7.0,0.0,11.0,22.0,27.0,0.0,12.0,20.0,0.0,15.0,0.0,11.0,0.0,8.0,0.0,25.0,SPRAYER-WEED-100L-BOOM
741,27.90,30.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,V28-NBBLEM12INREDSL
742,32.90,30.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,V28-ELEDIGEI-FT1882
743,28.90,30.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,V28-ELEDIGEI-FT1889
744,16.90,30.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,V28-ACBEZC4PINEXTMB
745,93.90,200.0,-1.0,9.0,0.0,13.0,26.0,32.0,0.0,14.0,24.0,0.0,18.0,0.0,13.0,0.0,9.0,0.0,30.0,BA-TW-NEWT706-BK-X2
746,116.50,200.0,-1.0,9.0,0.0,13.0,26.0,32.0,0.0,14.0,24.0,0.0,18.0,0.0,13.0,0.0,9.0,0.0,30.0,BFRAME-E-BSIDE-BK
747,123.50,200.0,111.2,9.0,0.0,13.0,26.0,32.0,0.0,14.0,24.0,0.0,18.0,0.0,13.0,0.0,9.0,0.0,30.0,BFRAME-E-BSIDE-GY
748,94.80,91.0,-1.0,9.0,0.0,13.0,26.0,32.0,0.0,14.0,24.0,0.0,18.0,0.0,13.0,0.0,9.0,0.0,30.0,BFRAME-E-BSIDE-WH
749,211.20,0.0,-1.0,28.0,28.0,36.0,176.0,168.0,38.0,58.0,98.0,29.0,66.0,28.0,41.0,12.0,48.0,60.0,219.0,BFRAME-E-NINO-D-BK-AB
750,220.00,0.0,-1.0,28.0,28.0,35.0,173.0,166.0,37.0,57.0,97.0,28.0,65.0,28.0,41.0,12.0,47.0,60.0,216.0,BFRAME-E-NINO-D-WH-AB
751,294.80,73.0,280.1,30.0,30.0,39.0,190.0,181.0,41.0,62.0,106.0,31.0,71.0,30.0,45.0,13.0,52.0,65.0,237.0,BFRAME-E-NINO-Q-BK-AB
752,30.40,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB-005-BK
753,60.00,169.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB-005-WH
754,39.10,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB-037-WH
755,63.50,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB-038-WH
756,82.60,200.0,70.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB-046-WH
757,62.60,152.0,53.2,7.0,0.0,11.0,23.0,27.0,0.0,12.0,20.0,0.0,15.0,0.0,11.0,0.0,8.0,0.0,25.0,CB-082-WH
758,73.00,200.0,-1.0,11.0,0.0,16.0,33.0,39.0,0.0,18.0,29.0,0.0,22.0,0.0,16.0,0.0,11.0,0.0,37.0,FURNI-DIS-6T-BK
759,73.00,128.0,-1.0,11.0,0.0,17.0,33.0,40.0,0.0,18.0,30.0,0.0,23.0,0.0,17.0,0.0,11.0,0.0,37.0,FURNI-DIS-6T-WH
760,203.50,200.0,193.3,23.0,23.0,45.0,95.0,108.0,31.0,58.0,80.0,22.0,40.0,54.0,70.0,15.0,31.0,59.0,126.0,MATTRESS-0757-PT-D
761,228.80,114.0,-1.0,28.0,27.0,53.0,113.0,129.0,37.0,69.0,95.0,27.0,47.0,64.0,83.0,18.0,37.0,70.0,150.0,MATTRESS-0757-PT-K
762,161.80,200.0,153.7,9.0,5.0,13.0,20.0,41.0,8.0,15.0,29.0,8.0,22.0,15.0,25.0,4.0,7.0,16.0,33.0,MATTRESS-0757-PT-KS
763,207.90,200.0,197.5,24.0,24.0,46.0,99.0,113.0,32.0,60.0,84.0,23.0,41.0,56.0,73.0,15.0,32.0,61.0,131.0,MATTRESS-0757-PT-Q
764,141.80,200.0,127.6,12.0,0.0,19.0,37.0,45.0,0.0,20.0,33.0,0.0,25.0,0.0,18.0,0.0,13.0,0.0,41.0,MATTRESS-0757-PT-S
765,106.40,0.0,-1.0,9.0,9.0,11.0,25.0,33.0,12.0,18.0,29.0,9.0,17.0,9.0,12.0,4.0,9.0,19.0,31.0,FIT-E-BENCH-80-BF
766,103.50,0.0,-1.0,15.0,15.0,19.0,94.0,90.0,20.0,31.0,52.0,15.0,35.0,15.0,22.0,6.0,25.0,32.0,117.0,GAZEBO-T-3X45-F-BU
767,44.30,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SALON-4128-BK
768,68.70,135.0,65.3,9.0,8.0,11.0,25.0,32.0,12.0,17.0,28.0,8.0,17.0,9.0,11.0,4.0,9.0,18.0,30.0,PET-CAT-HSCT260-BU
769,102.60,141.0,-1.0,9.0,8.0,11.0,25.0,32.0,12.0,17.0,28.0,8.0,17.0,9.0,11.0,4.0,9.0,18.0,30.0,PET-CAT-HSCT260-GR
770,91.30,200.0,-1.0,12.0,0.0,18.0,35.0,43.0,0.0,19.0,32.0,0.0,24.0,0.0,18.0,0.0,12.0,0.0,40.0,PET-CAT-HSCT076-180-BE
771,103.50,200.0,93.2,12.0,0.0,18.0,35.0,43.0,0.0,19.0,32.0,0.0,24.0,0.0,18.0,0.0,12.0,0.0,40.0,PET-CAT-HSCT076-180-GR
772,153.10,0.0,-1.0,12.0,0.0,18.0,37.0,44.0,0.0,20.0,33.0,0.0,25.0,0.0,18.0,0.0,13.0,0.0,41.0,OSC-CABI-H1D
773,83.50,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OSC-CABI-L1F
774,155.70,0.0,-1.0,12.0,0.0,19.0,37.0,45.0,0.0,20.0,33.0,0.0,26.0,0.0,19.0,0.0,13.0,0.0,42.0,OSC-CABI-H2D
775,84.30,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OSC-CABI-L2F
776,148.70,1.0,-1.0,9.0,0.0,13.0,26.0,32.0,0.0,14.0,24.0,0.0,18.0,0.0,13.0,0.0,9.0,0.0,30.0,PET-DH-P424-GR
777,39.10,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SAIL-25X30DM-S-SAND
778,67.00,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SAIL-40X50X64DM-U-SAND
779,26.10,200.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SAIL-WP-2X4-Q-SAND
780,78.30,60.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAMP-STAND-19L-GREY
781,133.70,0.0,-1.0,96.0,78.0,144.0,249.0,299.0,102.0,167.0,261.0,79.0,143.0,157.0,193.0,65.0,115.0,181.0,360.0,BFRAME-F-FLIO-Q-WH-AB
782,290.40,0.0,-1.0,98.0,80.0,147.0,254.0,305.0,104.0,171.0,266.0,81.0,146.0,160.0,197.0,66.0,117.0,185.0,368.0,BFRAME-F-FLIO-K-BK-AB
783,94.80,200.0,90.1,9.0,0.0,13.0,26.0,32.0,0.0,14.0,24.0,0.0,18.0,0.0,13.0,0.0,9.0,0.0,30.0,BA-TW-NEWT706-WH-X2
784,95.60,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FA-CHAIR-DIN116-GY
785,114.80,200.0,97.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SINK-BLACK-4444
786,189.70,98.0,161.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SINK-BLACK-7745
787,108.80,55.0,97.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SINK-BLACK-3045
788,99.10,96.0,-1.0,8.0,0.0,13.0,26.0,31.0,0.0,14.0,23.0,0.0,18.0,0.0,13.0,0.0,9.0,0.0,29.0,BA-TW-NEWT307G-WHX2
789,100.90,47.0,-1.0,11.0,0.0,17.0,33.0,40.0,0.0,18.0,30.0,0.0,23.0,0.0,17.0,0.0,12.0,0.0,38.0,BA-TW-NEWH66-WHX4
790,957.00,200.0,909.2,95.0,53.0,141.0,222.0,439.0,90.0,165.0,312.0,87.0,236.0,166.0,271.0,45.0,81.0,169.0,352.0,FF-DINING-13-BK-ABCDE
791,73.90,0.0,-1.0,10.0,0.0,15.0,30.0,37.0,0.0,16.0,27.0,0.0,21.0,0.0,15.0,0.0,10.0,0.0,34.0,PLAY-WOOD-TOYCHTB-CFL
792,114.80,200.0,109.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA-TW-NEWH66W-WHX2
793,314.10,200.0,282.7,38.0,37.0,73.0,155.0,177.0,51.0,94.0,131.0,36.0,65.0,88.0,114.0,24.0,50.0,96.0,206.0,TMILL-360-BK-R01
794,302.70,200.0,272.4,38.0,37.0,73.0,155.0,177.0,51.0,94.0,131.0,36.0,65.0,88.0,114.0,24.0,50.0,96.0,206.0,TMILL-340-BK
795,264.00,0.0,-1.0,15.0,8.0,22.0,35.0,69.0,14.0,26.0,49.0,14.0,37.0,26.0,42.0,7.0,13.0,26.0,55.0,TMILL-280-BK
796,246.20,200.0,209.3,11.0,0.0,16.0,32.0,39.0,0.0,18.0,29.0,0.0,22.0,0.0,16.0,0.0,11.0,0.0,36.0,BA-TW-8569-BKX2-AB
797,197.40,200.0,167.8,8.0,0.0,13.0,25.0,30.0,0.0,14.0,22.0,0.0,17.0,0.0,12.0,0.0,9.0,0.0,28.0,BA-TW-8782-BKX2
798,208.80,200.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA-TW-8701-BZX2
799,83.50,200.0,66.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FF-BEACH-CHAIR-NTL
800,142.60,200.0,121.2,8.0,0.0,13.0,25.0,30.0,0.0,13.0,22.0,0.0,17.0,0.0,12.0,0.0,9.0,0.0,28.0,FF-BEACH-CHOTTO-NTL
801,510.40,0.0,-1.0,140.0,113.0,209.0,361.0,433.0,148.0,243.0,379.0,115.0,208.0,228.0,280.0,94.0,167.0,263.0,523.0,RECLINER-A2-BK-AB
802,110.40,200.0,-1.0,10.0,0.0,15.0,30.0,36.0,0.0,16.0,27.0,0.0,21.0,0.0,15.0,0.0,10.0,0.0,34.0,BA-TW-NEWT710N-BK-X2
803,158.40,0.0,17.9,11.0,0.0,16.0,32.0,39.0,0.0,18.0,29.0,0.0,22.0,0.0,16.0,0.0,11.0,0.0,36.0,XM-TR-FULL-8FT-GR
804,33.90,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SH-CL-366X100-100-BE
805,61.70,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SH-CL-366X100-175-BE
806,55.60,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SH-CL-366X100-175-GR
807,70.40,200.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SH-CL-366X100-195-BE
808,88.70,200.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SH-CL-366X100-195-BK
809,91.30,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SH-CL-366X200-100-BE
810,124.40,10.0,-1.0,8.0,0.0,13.0,25.0,31.0,0.0,14.0,23.0,0.0,17.0,0.0,13.0,0.0,9.0,0.0,28.0,SH-CL-366X200-175-GR
811,113.10,44.0,-1.0,9.0,0.0,13.0,26.0,31.0,0.0,14.0,23.0,0.0,18.0,0.0,13.0,0.0,9.0,0.0,29.0,SH-CL-366X200-195-BE
812,113.10,40.0,-1.0,9.0,0.0,13.0,26.0,31.0,0.0,14.0,23.0,0.0,18.0,0.0,13.0,0.0,9.0,0.0,29.0,SH-CL-366X200-195-BK
813,92.20,19.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SH-CL-366X300-100-BE
814,180.90,200.0,-1.0,11.0,0.0,17.0,34.0,41.0,0.0,18.0,30.0,0.0,23.0,0.0,17.0,0.0,12.0,0.0,38.0,SH-CL-366X300-175-GR
815,170.50,98.0,-1.0,13.0,0.0,19.0,38.0,46.0,0.0,20.0,34.0,0.0,26.0,0.0,19.0,0.0,13.0,0.0,42.0,SH-CL-366X300-195-BK
816,22.60,110.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SH-CL-183X100-100-BE
817,31.30,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SH-CL-183X100-175-BE
818,36.50,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SH-CL-183X100-175-GR
819,36.50,179.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SH-CL-183X100-195-BE
820,40.80,200.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SH-CL-183X100-195-BK
821,40.00,167.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SH-CL-183X200-100-BE
822,44.30,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SH-CL-183X200-175-BE
823,60.90,25.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SH-CL-183X200-175-GR
824,70.40,194.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SH-CL-183X200-195-BE
825,79.10,23.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SH-CL-183X200-195-BK
826,87.80,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SH-CL-183X300-175-GR
827,102.60,84.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SH-CL-183X300-195-BK
828,46.90,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SH-CL-183X500-100-BE
829,107.80,200.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA-TW-9078-BKX2
830,194.00,200.0,174.6,13.0,7.0,19.0,30.0,60.0,12.0,23.0,43.0,12.0,32.0,23.0,37.0,6.0,11.0,23.0,48.0,FF-GT-WOOD-R2100S
831,54.50,110.0,-1.0,7.0,0.0,8.0,14.0,17.0,0.0,11.0,17.0,0.0,14.0,0.0,9.0,0.0,7.0,0.0,15.0,GA-SDOOR-D-244
832,57.20,117.0,-1.0,8.0,0.0,10.0,16.0,19.0,0.0,13.0,21.0,0.0,16.0,0.0,11.0,0.0,8.0,0.0,18.0,GA-SDOOR-D-300
833,56.30,65.0,53.5,9.0,0.0,11.0,19.0,23.0,0.0,15.0,24.0,0.0,19.0,0.0,12.0,0.0,9.0,0.0,21.0,GA-SDOOR-D-366
834,152.20,200.0,-1.0,25.0,14.0,37.0,59.0,116.0,24.0,44.0,83.0,23.0,62.0,44.0,72.0,12.0,21.0,45.0,93.0,PC-110X62-400-DX-BL
835,133.10,181.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LB-BNV-26CC-OG
836,173.30,61.0,-1.0,8.0,0.0,13.0,26.0,31.0,0.0,14.0,23.0,0.0,18.0,0.0,13.0,0.0,9.0,0.0,29.0,FF-WD-SB-95
837,85.20,200.0,-1.0,16.0,16.0,21.0,103.0,98.0,22.0,34.0,58.0,17.0,39.0,16.0,24.0,7.0,28.0,35.0,128.0,FURNI-SHOE-3D3-WT-AB
838,92.20,200.0,-1.0,13.0,0.0,15.0,40.0,32.0,0.0,19.0,30.0,0.0,23.0,0.0,21.0,0.0,12.0,0.0,42.0,FURNI-SHOE-21-WD-AB
839,113.90,200.0,102.5,8.0,8.0,10.0,23.0,30.0,11.0,16.0,26.0,8.0,16.0,8.0,10.0,4.0,8.0,17.0,28.0,FURNI-BAR-TAB-WH
840,130.00,0.0,-1.0,11.0,0.0,17.0,33.0,40.0,0.0,18.0,30.0,0.0,23.0,0.0,17.0,0.0,12.0,0.0,38.0,BA-TW-NEW1060A-WH-X2
841,61.50,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PLAY-WOOD-3IN1-CFL
842,192.20,175.0,182.6,12.0,0.0,14.0,39.0,31.0,0.0,19.0,29.0,0.0,23.0,0.0,20.0,0.0,12.0,0.0,41.0,FF-BEACH-SET-3NTL
843,314.00,108.0,266.9,17.0,0.0,20.0,55.0,43.0,0.0,26.0,41.0,0.0,32.0,0.0,28.0,0.0,17.0,0.0,58.0,FF-BEACH-CHOT-3NTL
844,19.80,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BN-30-5X10-BK
845,22.60,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BN-30-5X30-BK
846,29.50,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BN-30-10X20-BK
847,45.20,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BN-30-10X30-BK
848,66.10,0.0,-1.0,9.0,0.0,13.0,26.0,32.0,0.0,14.0,24.0,0.0,18.0,0.0,13.0,0.0,9.0,0.0,30.0,BN-30-10X50-BK
849,58.70,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TF-RC-ROUND-BK
850,58.70,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TF-RC-ROUND-WH
851,127.00,0.0,-1.0,10.0,0.0,15.0,29.0,35.0,0.0,16.0,26.0,0.0,20.0,0.0,14.0,0.0,10.0,0.0,32.0,OTM-A1-H16-BG
852,180.00,200.0,-1.0,10.0,0.0,15.0,29.0,35.0,0.0,16.0,26.0,0.0,20.0,0.0,14.0,0.0,10.0,0.0,32.0,OTM-A1-H16-GY
853,32.10,200.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PLAY-PIRATE-BU
854,26.40,22.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GWH-PUMP-43-BK
855,95.70,0.0,-1.0,9.0,0.0,13.0,26.0,32.0,0.0,14.0,24.0,0.0,18.0,0.0,13.0,0.0,9.0,0.0,30.0,OTM-A1-A1009-BG
856,191.40,17.0,-1.0,9.0,0.0,13.0,26.0,32.0,0.0,14.0,24.0,0.0,18.0,0.0,13.0,0.0,9.0,0.0,30.0,OTM-A1-A1009-GY
857,156.60,0.0,-1.0,8.0,0.0,12.0,24.0,29.0,0.0,13.0,22.0,0.0,17.0,0.0,12.0,0.0,8.0,0.0,27.0,OTM-A1-H13-TA
858,56.50,200.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PLAY-UMBRELLA-BU
859,298.40,67.0,-1.0,7.0,9.0,12.0,29.0,35.0,12.0,16.0,28.0,11.0,17.0,20.0,23.0,6.0,9.0,17.0,43.0,GO-SGO-DSR1000-AC-172-RX2
860,320.10,67.0,-1.0,6.0,4.0,8.0,29.0,35.0,5.0,11.0,30.0,8.0,22.0,14.0,12.0,3.0,5.0,19.0,29.0,GO-SGO-DSR1000-AC-172-RX3
861,268.80,67.0,-1.0,7.0,9.0,12.0,28.0,34.0,12.0,16.0,28.0,10.0,17.0,19.0,22.0,6.0,8.0,17.0,42.0,GO-SGO-DSR1000-AC-RAILX2
862,296.60,67.0,-1.0,6.0,4.0,8.0,28.0,34.0,5.0,10.0,29.0,8.0,22.0,14.0,12.0,3.0,5.0,19.0,29.0,GO-SGO-DSR1000-AC-RAILX3
863,30.40,200.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PLAY-FUNNEL-BU
